LocalIP,RemoteIP,Port,TimeIndex,NumPackets,NumBytes,StartTime,EndTime,Protocol,DirAndReason 
10.1.104.180, 8.180.239.18, 3544, 0, 8, 455, 1473840870000, 1476949605000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 11, 143, 1473840870000, 1474810067000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 6, 471, 1473840870000, 1474320876000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 5, 689, 1473840870000, 1475498936000, 17, 5 
10.1.104.180, 211.58.146.34, 3544, 0, 6, 489, 1473840870000, 1475633605000, 17, 5 
10.1.104.180, 191.137.15.235, 3544, 0, 10, 343, 1473840870000, 1475227192000, 17, 5 
10.1.104.180, 242.189.251.157, 3544, 0, 3, 231, 1473840870000, 1475373827000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 10, 465, 1473840870000, 1475937107000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 7, 604, 1473840870000, 1475252285000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 10, 673, 1473840870000, 1474152775000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 6, 664, 1473840870000, 1474889065000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 6, 385, 1473840870000, 1475918059000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 5, 864, 1473840870000, 1475287986000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 6, 712, 1473840870000, 1475242507000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 9, 303, 1473840870000, 1474770526000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 4, 569, 1473840870000, 1474932587000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 6, 398, 1473840870000, 1475833787000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 7, 478, 1473840870000, 1474690209000, 17, 5 
10.1.106.65, 142.163.0.82, 3544, 0, 9, 412, 1473840870000, 1474717259000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 6, 429, 1473840870000, 1475197746000, 17, 5 
10.1.106.65, 65.4.81.187, 3544, 0, 9, 396, 1473840870000, 1475490119000, 17, 5 
10.1.104.180, 225.152.84.26, 3544, 0, 10, 347, 1473840870000, 1474254158000, 17, 5 
10.1.106.65, 63.161.204.93, 3544, 0, 5, 574, 1473840870000, 1475936855000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 5, 565, 1473840870000, 1475215131000, 17, 5 
10.1.106.65, 227.20.149.95, 3544, 0, 7, 710, 1473840870000, 1475297232000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 5, 507, 1473840870000, 1475938959000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 9, 517, 1473840870000, 1475424248000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 4, 632, 1473840870000, 1476073225000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 2, 487, 1473840870000, 1475237596000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 8, 522, 1473840870000, 1475507371000, 17, 5 
10.1.104.180, 93.186.69.213, 3544, 0, 6, 363, 1473840870000, 1475481215000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 9, 626, 1473840870000, 1475161555000, 17, 5 
10.1.106.65, 142.163.0.82, 3544, 0, 4, 335, 1473840870000, 1474731879000, 17, 5 
10.1.104.180, 225.152.84.26, 3544, 0, 5, 678, 1473840870000, 1475432737000, 17, 5 
10.1.106.65, 142.163.0.82, 3544, 0, 6, 456, 1473840870000, 1475331204000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 7, 411, 1473840870000, 1475416463000, 17, 5 
10.1.106.65, 125.125.30.194, 3544, 0, 5, 691, 1473840870000, 1474584425000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 8, 373, 1473840870000, 1475832002000, 17, 5 
10.1.104.180, 216.225.216.96, 3544, 0, 5, 653, 1473840870000, 1476358484000, 17, 5 
10.1.106.65, 222.9.177.16, 3544, 0, 7, 433, 1473840870000, 1475135119000, 17, 5 
10.1.104.180, 161.250.87.238, 3544, 0, 11, 552, 1473840870000, 1476471667000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 4, 489, 1473840870000, 1476229812000, 17, 5 
10.1.104.180, 9.54.218.196, 3544, 0, 6, 386, 1473840870000, 1475425625000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 7, 352, 1473840870000, 1476376565000, 17, 5 
10.1.104.180, 26.243.187.248, 3544, 0, 8, 342, 1473840870000, 1475386104000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 7, 472, 1473840870000, 1475133850000, 17, 5 
10.1.106.65, 113.233.235.71, 3544, 0, 8, 432, 1473840870000, 1474929499000, 17, 5 
10.1.104.180, 106.161.159.209, 3544, 0, 9, 396, 1473840870000, 1475345637000, 17, 5 
10.1.104.180, 225.152.84.26, 3544, 0, 2, 440, 1473840870000, 1476166756000, 17, 5 
10.1.106.65, 113.233.235.71, 3544, 0, 6, 632, 1473840870000, 1473995150000, 17, 5 
10.1.106.65, 111.130.28.101, 3544, 0, 6, 606, 1473840870000, 1475301567000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 6, 384, 1473840870000, 1475602505000, 17, 5 
10.1.106.65, 113.233.235.71, 3544, 0, 10, 589, 1473840870000, 1475607699000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 4, 411, 1473840870000, 1475833248000, 17, 5 
10.1.106.65, 111.130.28.101, 3544, 0, 9, 665, 1473840870000, 1476173906000, 17, 5 
10.1.104.180, 26.243.187.248, 3544, 0, 6, 288, 1473840870000, 1475825876000, 17, 5 
10.1.106.65, 111.130.28.101, 3544, 0, 4, 453, 1473840870000, 1475890552000, 17, 5 
10.1.104.180, 26.243.187.248, 3544, 0, 9, 369, 1473840870000, 1475701041000, 17, 5 
10.1.104.180, 9.54.218.196, 3544, 0, 5, 607, 1473840870000, 1475363956000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 7, 508, 1473840870000, 1474906935000, 17, 5 
10.1.106.65, 111.130.28.101, 3544, 0, 8, 419, 1473840870000, 1475249667000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 9, 504, 1473840870000, 1475604823000, 17, 5 
10.1.106.65, 222.9.177.16, 3544, 0, 8, 403, 1473840870000, 1475812535000, 17, 5 
10.1.106.65, 111.130.28.101, 3544, 0, 2, 507, 1473840870000, 1474975662000, 17, 5 
10.1.106.65, 154.214.70.111, 3544, 0, 10, 502, 1473840870000, 1476400079000, 17, 5 
10.1.104.180, 197.199.55.48, 3544, 0, 1, 453, 1473840870000, 1475644545000, 17, 5 
10.1.104.180, 161.250.87.238, 3544, 0, 9, 543, 1473840870000, 1476544663000, 17, 5 
10.1.106.65, 65.4.81.187, 3544, 0, 4, 616, 1473840870000, 1475103449000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 7, 440, 1473840870000, 1475947034000, 17, 5 
10.1.106.65, 56.166.125.73, 3544, 0, 11, 434, 1473840870000, 1475659440000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 7, 442, 1473840870000, 1476622711000, 17, 5 
10.1.104.180, 9.54.218.196, 3544, 0, 8, 465, 1473840870000, 1474875952000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 9, 576, 1473840870000, 1474913319000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 5, 477, 1473840870000, 1475314217000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 4, 580, 1473840870000, 1475628190000, 17, 5 
10.1.106.65, 65.10.200.178, 3544, 0, 11, 536, 1473840870000, 1475590752000, 17, 5 
10.1.106.65, 65.10.200.178, 3544, 0, 9, 678, 1473840870000, 1475020042000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 8, 506, 1473840870000, 1474992449000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 8, 460, 1473840870000, 1474963712000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 8, 762, 1473840870000, 1475246599000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 6, 394, 1473840870000, 1476285913000, 17, 5 
10.1.106.65, 125.125.30.194, 3544, 0, 4, 344, 1473840870000, 1475482470000, 17, 5 
10.1.104.180, 63.21.127.166, 3544, 0, 10, 193, 1473840870000, 1475205789000, 17, 5 
10.1.106.65, 125.125.30.194, 3544, 0, 11, 296, 1473840870000, 1475790904000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 8, 364, 1473840870000, 1475454952000, 17, 5 
10.1.104.180, 161.250.87.238, 3544, 0, 6, 559, 1473840870000, 1475906017000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 3, 759, 1473840870000, 1475740315000, 17, 5 
10.1.104.180, 161.250.87.238, 3544, 0, 3, 537, 1473840870000, 1475783627000, 17, 5 
10.1.104.180, 63.21.127.166, 3544, 0, 11, 684, 1473840870000, 1475660042000, 17, 5 
10.1.106.65, 224.0.0.253, 3544, 0, 4, 472, 1473840870000, 1475386239000, 17, 5 
10.1.104.180, 26.243.187.248, 3544, 0, 10, 583, 1473840870000, 1474089376000, 17, 5 
10.1.104.180, 93.186.69.213, 3544, 0, 3, 622, 1473840870000, 1475217769000, 17, 5 
10.1.104.180, 225.152.84.26, 3544, 0, 7, 624, 1473840870000, 1474533298000, 17, 5 
10.1.106.65, 183.114.220.254, 3544, 0, 4, 292, 1473840870000, 1476185302000, 17, 5 
10.1.104.180, 161.250.87.238, 3544, 0, 3, 561, 1473840870000, 1475417786000, 17, 5 
10.1.104.180, 26.243.187.248, 3544, 0, 2, 199, 1473840870000, 1476211272000, 17, 5 
10.1.106.65, 111.130.28.101, 3544, 0, 6, 492, 1473840870000, 1475336557000, 17, 5 
10.1.104.180, 191.137.15.235, 3544, 0, 6, 395, 1473840870000, 1476359022000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 9, 674, 1473840870000, 1475483066000, 17, 5 
10.1.104.180, 225.152.84.26, 3544, 0, 7, 365, 1473840870000, 1475855925000, 17, 5 
10.1.106.65, 142.163.0.82, 3544, 0, 9, 285, 1473840870000, 1475122679000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 7, 455, 1473840870000, 1474993921000, 17, 5 
10.1.106.65, 224.0.0.253, 3544, 0, 10, 494, 1473840870000, 1476134356000, 17, 5 
10.1.106.65, 142.163.0.82, 3544, 0, 2, 175, 1473840870000, 1476273395000, 17, 5 
10.1.106.65, 65.4.81.187, 3544, 0, 5, 550, 1473840870000, 1475183836000, 17, 5 
10.1.106.65, 152.201.219.184, 3544, 0, 7, 472, 1473840870000, 1475066522000, 17, 5 
10.1.106.65, 125.125.30.194, 3544, 0, 7, 760, 1473840870000, 1475688214000, 17, 5 
10.1.104.180, 9.54.218.196, 3544, 0, 6, 253, 1473840870000, 1476033574000, 17, 5 
10.1.106.65, 65.10.200.178, 3544, 0, 8, 334, 1473840870000, 1475181639000, 17, 5 
10.1.104.180, 63.21.127.166, 3544, 0, 3, 485, 1473840870000, 1475094605000, 17, 5 
10.1.106.65, 65.10.200.178, 3544, 0, 7, 617, 1473840870000, 1475521479000, 17, 5 
10.1.106.65, 113.233.235.71, 3544, 0, 5, 561, 1473840870000, 1475247804000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 3, 612, 1473840870000, 1474938857000, 17, 5 
10.1.106.65, 12.187.144.98, 3544, 0, 10, 625, 1473840870000, 1476039184000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 6, 556, 1473840870000, 1474941812000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 9, 460, 1473840870000, 1475476686000, 17, 5 
10.1.106.65, 142.163.0.82, 3544, 0, 6, 667, 1473840870000, 1475773933000, 17, 5 
10.1.106.65, 113.233.235.71, 3544, 0, 7, 546, 1473840870000, 1475803620000, 17, 5 
10.1.104.180, 191.137.15.235, 3544, 0, 8, 312, 1473840870000, 1476022235000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 11, 350, 1473840870000, 1475476807000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 6, 578, 1473840870000, 1475117735000, 17, 5 
10.1.104.180, 191.137.15.235, 3544, 0, 10, 54, 1473840870000, 1476224211000, 17, 5 
10.1.104.180, 69.116.122.82, 3544, 0, 11, 303, 1473840870000, 1475331477000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 5, 513, 1473840870000, 1475643325000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 7, 397, 1473840870000, 1475425784000, 17, 5 
10.1.106.65, 152.201.219.184, 3544, 0, 4, 510, 1473840870000, 1475868482000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 9, 673, 1473840870000, 1475583383000, 17, 5 
10.1.106.65, 152.201.219.184, 3544, 0, 8, 696, 1473840870000, 1474355129000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 12, 313, 1473840870000, 1475181708000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 8, 618, 1473840870000, 1474734819000, 17, 5 
10.1.106.65, 125.125.30.194, 3544, 0, 5, 397, 1473840870000, 1475536551000, 17, 5 
10.1.106.65, 125.125.30.194, 3544, 0, 8, 389, 1473840870000, 1475198505000, 17, 5 
10.1.104.180, 197.199.55.48, 3544, 0, 5, 301, 1473840870000, 1475062405000, 17, 5 
10.1.104.180, 216.225.216.96, 3544, 0, 9, 367, 1473840870000, 1475605246000, 17, 5 
10.1.106.65, 154.214.70.111, 3544, 0, 8, 596, 1473840870000, 1475278623000, 17, 5 
10.1.106.65, 224.0.0.253, 3544, 0, 7, 793, 1473840870000, 1475386705000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 5, 488, 1473840870000, 1474212457000, 17, 5 
10.1.106.65, 12.187.144.98, 3544, 0, 7, 461, 1473840870000, 1475117024000, 17, 5 
10.1.104.180, 93.186.69.213, 3544, 0, 7, 349, 1473840870000, 1475350452000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 5, 862, 1473840870000, 1474565918000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 8, 304, 1473840870000, 1474623182000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 9, 333, 1473840870000, 1474778607000, 17, 5 
10.1.106.65, 12.187.144.98, 3544, 0, 7, 198, 1473840870000, 1475260180000, 17, 5 
10.1.106.65, 100.125.35.113, 3544, 0, 10, 350, 1473840870000, 1475356675000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 5, 418, 1473840870000, 1474985263000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 9, 422, 1473840870000, 1474837808000, 17, 5 
10.1.104.180, 26.243.187.248, 3544, 0, 9, 710, 1473840870000, 1475516367000, 17, 5 
10.1.106.65, 124.59.237.161, 3544, 0, 7, 743, 1473840870000, 1475039440000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 8, 551, 1473840870000, 1475695423000, 17, 5 
10.1.106.65, 125.125.30.194, 3544, 0, 8, 567, 1473840870000, 1474050350000, 17, 5 
10.1.106.65, 65.10.200.178, 3544, 0, 6, 191, 1473840870000, 1475692499000, 17, 5 
10.1.104.180, 26.243.187.248, 3544, 0, 11, 245, 1473840870000, 1474652536000, 17, 5 
10.1.106.65, 125.125.30.194, 3544, 0, 10, 739, 1473840870000, 1475331950000, 17, 5 
10.1.106.65, 113.233.235.71, 3544, 0, 7, 2, 1473840870000, 1475654648000, 17, 5 
10.1.104.180, 225.152.84.26, 3544, 0, 8, 464, 1473840870000, 1474615080000, 17, 5 
10.1.106.65, 65.4.81.187, 3544, 0, 7, 408, 1473840870000, 1475435716000, 17, 5 
10.1.106.65, 161.42.50.50, 3544, 0, 6, 487, 1473840870000, 1475864784000, 17, 5 
10.1.104.180, 69.116.122.82, 3544, 0, 3, 513, 1473840870000, 1475816713000, 17, 5 
10.1.104.180, 10.10.41.39, 3544, 0, 9, 178, 1473840870000, 1474939984000, 17, 5 
10.1.104.180, 224.0.0.253, 3544, 0, 6, 630, 1473840870000, 1476560584000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 7, 433, 1473840870000, 1475654517000, 17, 5 
10.1.104.180, 116.242.195.151, 3544, 0, 4, 440, 1473840870000, 1475089167000, 17, 5 
10.1.104.180, 242.189.251.157, 3544, 0, 6, 455, 1473840870000, 1476112388000, 17, 5 
10.1.106.65, 89.82.140.1, 3544, 0, 6, 290, 1473840870000, 1475355374000, 17, 5 
10.1.104.180, 191.137.15.235, 3544, 0, 7, 364, 1473840870000, 1475680227000, 17, 5 
10.1.104.180, 216.225.216.96, 3544, 0, 9, 525, 1473840870000, 1476003556000, 17, 5 
10.1.106.65, 45.106.116.155, 3544, 0, 10, 622, 1473840870000, 1475062481000, 17, 5 
10.1.106.65, 26.172.29.198, 3544, 0, 13, 383, 1473840870000, 1474722940000, 17, 5 
10.1.104.180, 164.14.54.251, 3544, 0, 7, 209, 1473840870000, 1474939602000, 17, 5 
10.1.106.65, 89.82.140.1, 3544, 0, 5, 616, 1473840870000, 1475877125000, 17, 5 
10.1.106.65, 45.106.116.155, 3544, 0, 7, 470, 1473840870000, 1475191171000, 17, 5 
10.1.104.180, 106.161.159.209, 3544, 0, 4, 513, 1473840870000, 1475109806000, 17, 5 
10.1.106.65, 220.87.255.189, 3544, 0, 12, 141, 1473840870000, 1476094844000, 17, 5 
10.1.106.65, 26.172.29.198, 3544, 0, 4, 779, 1473840870000, 1475281615000, 17, 5 
10.1.104.180, 255.106.6.17, 3544, 0, 10, 538, 1473840870000, 1475003884000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 3, 580, 1473840870000, 1475251779000, 17, 5 
10.1.104.180, 255.106.6.17, 3544, 0, 6, 344, 1473840870000, 1475298406000, 17, 5 
10.1.106.65, 198.248.130.177, 3544, 0, 8, 462, 1473840870000, 1474810100000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 7, 320, 1473840870000, 1475294557000, 17, 5 
10.1.104.180, 81.112.182.41, 3544, 0, 7, 471, 1473840870000, 1475013493000, 17, 5 
10.1.104.180, 101.39.54.8, 3544, 0, 9, 567, 1473840870000, 1474513038000, 17, 5 
10.1.106.65, 218.134.57.102, 3544, 0, 7, 280, 1473840870000, 1475321325000, 17, 5 
10.1.104.180, 188.8.62.52, 3544, 0, 10, 199, 1473840870000, 1476296820000, 17, 5 
10.1.104.180, 150.0.102.74, 3544, 0, 6, 323, 1473840870000, 1476010727000, 17, 5 
10.1.104.180, 63.122.197.118, 3544, 0, 5, 662, 1473840870000, 1475573607000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 7, 362, 1473840870000, 1476062584000, 17, 5 
10.1.106.65, 230.125.31.38, 3544, 0, 6, 546, 1473840870000, 1475904464000, 17, 5 
10.1.106.65, 230.125.31.38, 3544, 0, 11, 200, 1473840870000, 1475446316000, 17, 5 
10.1.106.65, 230.125.31.38, 3544, 0, 9, 468, 1473840870000, 1475659896000, 17, 5 
10.1.106.65, 230.125.31.38, 3544, 0, 5, 284, 1473840870000, 1474645424000, 17, 5 
10.1.104.180, 155.25.122.69, 3544, 0, 3, 514, 1473840870000, 1475604966000, 17, 5 
10.1.104.180, 164.14.54.251, 3544, 0, 6, 433, 1473840870000, 1475084814000, 17, 5 
10.1.106.65, 89.82.140.1, 3544, 0, 4, 472, 1473840870000, 1476352156000, 17, 5 
10.1.106.65, 230.125.31.38, 3544, 0, 6, 545, 1473840870000, 1475650751000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 6, 734, 1473840870000, 1475784799000, 17, 5 
10.1.104.180, 69.116.122.82, 3544, 0, 10, 439, 1473840870000, 1476390060000, 17, 5 
10.1.106.65, 230.125.31.38, 3544, 0, 4, 508, 1473840870000, 1474624233000, 17, 5 
10.1.106.65, 218.134.57.102, 3544, 0, 8, 522, 1473840870000, 1474804433000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 10, 819, 1473840870000, 1474729343000, 17, 5 
10.1.106.65, 220.87.255.189, 3544, 0, 10, 550, 1473840870000, 1475168825000, 17, 5 
10.1.106.65, 56.166.125.73, 3544, 0, 3, 400, 1473840870000, 1475942542000, 17, 5 
10.1.104.180, 106.161.159.209, 3544, 0, 5, 601, 1473840870000, 1475521546000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 9, 601, 1473840870000, 1475334484000, 17, 5 
10.1.106.65, 97.237.92.169, 3544, 0, 5, 319, 1473840870000, 1474928255000, 17, 5 
10.1.104.180, 150.0.102.74, 3544, 0, 6, 607, 1473840870000, 1475431909000, 17, 5 
10.1.104.180, 162.146.58.118, 3544, 0, 8, 514, 1473840870000, 1475130250000, 17, 5 
10.1.104.180, 164.14.54.251, 3544, 0, 6, 520, 1473840870000, 1475848331000, 17, 5 
10.1.106.65, 15.103.216.95, 3544, 0, 4, 502, 1473840870000, 1476039543000, 17, 5 
10.1.104.180, 81.112.182.41, 3544, 0, 14, 246, 1473840870000, 1476146461000, 17, 5 
10.1.104.180, 101.39.54.8, 3544, 0, 5, 315, 1473840870000, 1475043701000, 17, 5 
10.1.106.65, 89.82.140.1, 3544, 0, 3, 389, 1473840870000, 1475522236000, 17, 5 
10.1.106.65, 15.103.216.95, 3544, 0, 4, 656, 1473840870000, 1475526984000, 17, 5 
10.1.104.180, 19.71.178.220, 3544, 0, 9, 751, 1473840870000, 1475599746000, 17, 5 
10.1.106.65, 15.103.216.95, 3544, 0, 9, 455, 1473840870000, 1475837779000, 17, 5 
10.1.106.65, 97.237.92.169, 3544, 0, 6, 585, 1473840870000, 1476099688000, 17, 5 
10.1.104.180, 164.14.54.251, 3544, 0, 7, 618, 1473840870000, 1475645276000, 17, 5 
10.1.106.65, 56.166.125.73, 3544, 0, 8, 535, 1473840870000, 1475279342000, 17, 5 
10.1.104.180, 141.181.143.217, 3544, 0, 5, 346, 1473840870000, 1476007378000, 17, 5 
10.1.104.180, 255.106.6.17, 3544, 0, 5, 290, 1473840870000, 1475520885000, 17, 5 
10.1.106.65, 15.103.216.95, 3544, 0, 8, 868, 1473840870000, 1474642382000, 17, 5 
10.1.106.65, 141.122.188.139, 3544, 0, 5, 727, 1473840870000, 1475670490000, 17, 5 
10.1.104.180, 49.208.251.193, 3544, 0, 7, 730, 1473840870000, 1474043027000, 17, 5 
10.1.106.65, 151.21.190.242, 3544, 0, 10, 553, 1473840870000, 1475520079000, 17, 5 
10.1.104.180, 164.14.54.251, 3544, 0, 8, 408, 1473840870000, 1475792309000, 17, 5 
10.1.104.180, 224.0.0.253, 3544, 0, 10, 662, 1473840870000, 1475138767000, 17, 5 
10.1.104.180, 141.181.143.217, 3544, 0, 4, 442, 1473840870000, 1475404890000, 17, 5 
10.1.104.180, 81.112.182.41, 3544, 0, 3, 415, 1473840870000, 1475213231000, 17, 5 
10.1.106.65, 78.6.34.42, 3544, 0, 3, 278, 1473840870000, 1475908078000, 17, 5 
10.1.106.65, 198.248.130.177, 3544, 0, 5, 140, 1473840870000, 1476419743000, 17, 5 
10.1.104.180, 164.14.54.251, 3544, 0, 2, 450, 1473840870000, 1475474452000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 7, 144, 1473840870000, 1474682924000, 17, 5 
10.1.106.65, 45.106.116.155, 3544, 0, 6, 350, 1473840870000, 1476040894000, 17, 5 
10.1.104.180, 81.112.182.41, 3544, 0, 8, 615, 1473840870000, 1474179369000, 17, 5 
10.1.106.65, 121.244.227.226, 3544, 0, 3, 414, 1473840870000, 1474635345000, 17, 5 
10.1.104.180, 150.0.102.74, 3544, 0, 6, 488, 1473840870000, 1474838850000, 17, 5 
10.1.104.180, 101.51.100.13, 3544, 0, 5, 397, 1473840870000, 1475797515000, 17, 5 
10.1.104.180, 164.14.54.251, 3544, 0, 13, 252, 1473840870000, 1474888133000, 17, 5 
10.1.106.65, 97.237.92.169, 3544, 0, 5, 208, 1473840870000, 1475788600000, 17, 5 
10.1.106.65, 198.248.130.177, 3544, 0, 7, 586, 1473840870000, 1475368593000, 17, 5 
10.1.106.65, 198.248.130.177, 3544, 0, 8, 198, 1473840870000, 1474942569000, 17, 5 
10.1.106.65, 23.38.155.82, 3544, 0, 6, 498, 1473840870000, 1474767581000, 17, 5 
10.1.104.180, 39.214.111.231, 3544, 0, 9, 696, 1473840870000, 1475436213000, 17, 5 
10.1.106.65, 198.248.130.177, 3544, 0, 6, 325, 1473840870000, 1475165668000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 3, 399, 1473840870000, 1474888102000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 4, 533, 1473840870000, 1475541793000, 17, 5 
10.1.104.180, 95.23.174.207, 3544, 0, 9, 525, 1473840870000, 1475363084000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 8, 526, 1473840870000, 1475875263000, 17, 5 
10.1.104.180, 224.0.0.253, 3544, 0, 6, 739, 1473840870000, 1475491180000, 17, 5 
10.1.106.65, 124.10.240.32, 3544, 0, 5, 238, 1473840870000, 1475758462000, 17, 5 
10.1.106.65, 143.174.50.249, 3544, 0, 9, 335, 1473840870000, 1475965863000, 17, 5 
10.1.106.65, 45.106.116.155, 3544, 0, 6, 642, 1473840870000, 1475400684000, 17, 5 
10.1.106.65, 143.174.50.249, 3544, 0, 6, 578, 1473840870000, 1475113240000, 17, 5 
10.1.104.180, 155.25.122.69, 3544, 0, 8, 403, 1473840870000, 1475547667000, 17, 5 
10.1.104.180, 39.214.111.231, 3544, 0, 7, 427, 1473840870000, 1475617232000, 17, 5 
10.1.106.65, 26.172.29.198, 3544, 0, 6, 442, 1473840870000, 1475856642000, 17, 5 
10.1.106.65, 218.134.57.102, 3544, 0, 6, 442, 1473840870000, 1476014502000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 9, 510, 1473840870000, 1474732664000, 17, 5 
10.1.104.180, 39.214.111.231, 3544, 0, 2, 505, 1473840870000, 1476039520000, 17, 5 
10.1.104.180, 39.214.111.231, 3544, 0, 7, 514, 1473840870000, 1475156798000, 17, 5 
10.1.106.65, 45.106.116.155, 3544, 0, 4, 190, 1473840870000, 1475809302000, 17, 5 
10.1.104.180, 69.116.122.82, 3544, 0, 5, 391, 1473840870000, 1475786036000, 17, 5 
10.1.106.65, 143.174.50.249, 3544, 0, 6, 782, 1473840870000, 1475229322000, 17, 5 
10.1.104.180, 10.133.167.53, 3544, 0, 6, 355, 1473840870000, 1475621301000, 17, 5 
10.1.104.180, 101.51.100.13, 3544, 0, 4, 633, 1473840870000, 1474885625000, 17, 5 
10.1.104.180, 180.220.209.12, 3544, 0, 12, 585, 1473840870000, 1475646165000, 17, 5 
10.1.106.65, 78.6.34.42, 3544, 0, 5, 391, 1473840870000, 1474097559000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 2, 563, 1473840870000, 1475588885000, 17, 5 
10.1.106.65, 26.172.29.198, 3544, 0, 11, 373, 1473840870000, 1475272531000, 17, 5 
10.1.104.180, 180.220.209.12, 3544, 0, 4, 515, 1473840870000, 1475280312000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 5, 624, 1473840870000, 1475327741000, 17, 5 
